"G_D_with" "G_with" "G_L_with" "L_with" "G_D_without" "G_without" "G_L_without" "L_without" "G_D_with.BH" "G_with.BH" "G_L_with.BH" "L_with.BH" "G_D_without.BH" "G_without.BH" "G_L_without.BH" "L_without.BH"
"Rv2619c" -0.0299733067977172 0.0224933564440109 0.483922447459319 0.0143109511141463 3.50322531791886 2.21681808581765 3.59922685713174 1.45328190328025 0.851360034825323 0.922239632514332 0.00398367564715138 0.935448963779311 6.1577857632403e-129 7.40990276818785e-41 4.06905809524542e-128 5.67056454546625e-22
"Rv2620c" -0.583224537924077 0.213280722645476 0.25912490866691 -0.0509527921485587 3.60720247299329 2.77423380399737 3.83047743641362 1.72859995690596 0.00281964514030939 0.397592310466243 0.222170365360394 0.813285141787059 8.37424490932205e-83 1.59811459393236e-43 2.26430495547962e-90 8.69007102246693e-20
"Rv2621c" -0.841513853590187 0.0142412296561992 0.183526726678938 -0.533293888029312 3.3094022001756 2.49852165035076 4.03270073552653 0.911007610348742 6.86883948666912e-07 0.945830135003756 0.309015838863678 0.00274946429955148 2.86177600406889e-88 6.62578325165374e-48 5.10491735128289e-128 7.05563912920742e-08
"Rv2622" 0.235077213162062 3.36450318534167 1.83512041421754 0.17763663493598 3.99725839498446 2.67968304582896 3.00038258795538 1.54454942546506 0.131925371098592 2.77690466038823e-103 4.02771390059708e-33 0.296328541158425 3.27673418254671e-165 1.01118315231842e-59 1.76282194581298e-91 8.60024297032227e-25
"Rv2623" 8.07180871203395 7.33838258262237 7.49973478298739 7.96456763551578 9.14829328438269 6.7805809505449 7.76581403623643 8.18633087681918 2.54920766249201e-84 4.17050241551678e-72 6.76630440001352e-75 1.56916715932371e-83 1.74841338029624e-108 1.2003726658843e-62 1.52201082524803e-81 3.19038381484606e-88
"Rv2624c" 9.29290461121571 9.33175678836736 8.88925021642657 10.164871628661 10.2002050456888 8.14654091088479 9.20511019505293 10.4422491497628 1.30792835933735e-120 5.13158312390683e-138 4.80900545281647e-123 1.6041395611119e-146 2.60053739006867e-147 1.91127636221963e-106 9.06847107105967e-133 1.15403136381234e-154
"Rv2625c" 7.88321451853222 9.34694100089795 8.39374993439245 9.3282712695873 8.90151950807906 7.637224420863 8.88728263068626 9.62101118755663 1.82303050378023e-129 9.8608238591771e-195 3.28477427089645e-155 9.26497845780432e-184 1.28418941899558e-164 2.9268905233011e-131 4.27785964819891e-174 3.77405090554406e-195
"Rv2626c" 8.14652338314254 7.74595601324859 7.39863344296235 9.7679380288418 9.82387651347532 6.11824461089591 7.21782645742212 10.2587595242963 9.07176305148156e-80 1.29800973560851e-77 3.69802206804795e-70 4.63666412256254e-115 5.42929282172617e-112 9.36446174857117e-50 5.83068234443719e-68 2.18879247484379e-126
"Rv2627c" 6.85338480328168 6.70041936871178 6.21331644872071 5.97022903015137 8.15323426854696 5.6238586511845 6.15163672695041 6.21163906367579 1.24251409363632e-41 7.76468968343809e-41 1.60294984022003e-35 1.2321388322933e-32 9.87984235484651e-59 5.1830623149659e-30 1.08318151762322e-35 2.26468710161995e-35
"Rv2628" 6.14897987545996 10.7322710463937 8.42791273078899 6.94349768001004 7.17318507862996 8.77640194786432 8.09622188532133 6.82521504372629 1.18699592277977e-151 0 1.82065695296988e-289 1.05126921603247e-192 6.38714619682355e-208 0 3.09381177020555e-268 1.21415968432761e-186
"Rv2629" 3.64333103308892 8.67168827398565 7.53520488904545 4.76268113860157 4.21074291928939 6.76040522269124 6.85525239723492 4.56931248513657 8.51905990541808e-83 0 0 2.87579609383763e-139 4.08099744544005e-110 8.17227232915757e-281 1.18718243997475e-287 1.00926807399334e-128
"Rv2630" 2.7376587292935 8.43496338292932 7.62350845271379 3.92705732043741 3.25188721757881 6.91314389482014 7.186278856421 3.88729490123997 2.11856156479087e-54 0 0 4.30319912313403e-108 1.34574949298086e-75 0 0 8.07547624417229e-106
"Rv2631" 2.09611629809921 7.685943597448 6.82321250754263 3.24342498909556 2.58725649417916 6.23327770161398 6.36959065489377 3.06911266018636 2.17370296503755e-38 0 0 6.0641098903471e-88 2.92816152773578e-57 0 0 5.737868057096e-79
"Rv2632c" 2.3791740696542 4.8116175671755 3.87069809276534 3.65901962407353 2.8697546829489 3.94514999072662 3.98594845028277 3.70139937764861 5.77961406159697e-57 6.51613870054732e-246 2.52767898382664e-159 8.59079473455105e-136 7.9369802402759e-82 6.23603487283411e-162 1.61622264401692e-169 4.80896248176188e-140
"Rv2633c" 2.14775664156846 3.34444542449247 3.06783181682541 3.52189343117411 2.53257914503907 3.14427993191659 3.02589220027135 3.81427335936351 1.35101304413163e-51 5.02254525829986e-136 1.37688967473542e-113 6.92849104241105e-145 4.38008473060168e-70 2.77214016694777e-115 4.2879136809562e-111 6.34393144989083e-168
"Rv2634c" 0.810908792423016 0.644982021359812 0.618255406423755 2.01393161067533 0.448037990830084 0.144109882502892 0.316305007947307 0.420431765257796 2.61752951770031e-06 0.000724145029349909 0.000279794106646654 1.86923971714431e-28 0.013105436585986 0.531066498263324 0.0709885344345939 0.0230991946967221
"Rv2636" 2.04115377977227 1.80331723225929 1.63928279849035 2.96046244201678 2.03958109405659 2.02699101144447 1.83265517863863 2.99506944293629 1.25139642762085e-24 2.52145129252282e-16 3.04989239489684e-22 5.01644926555485e-56 1.81222932300965e-24 4.80269913115821e-19 1.08227920989312e-27 4.20295990174964e-62
"Rv2637" -0.146094806081259 -0.112207636042966 -0.197304585038468 -0.149029281146573 0.155261621256673 0.133859225129847 -0.319329271543891 0.30427831048033 0.331136505451387 0.583979702079201 0.206557268138447 0.376186447282569 0.325640849498594 0.521082957401844 0.0419840157465682 0.0588621950480908
"Rv2638" 1.37606086882158 2.60964028346261 1.43453027603674 1.34459586966558 2.44051243530142 2.49106298144981 1.40420344112796 1.33949948115299 1.90592742445328e-17 6.02887020060223e-58 5.87252755604535e-20 5.52800049505939e-17 2.3836489516571e-52 2.41345369704253e-50 3.48717708554414e-19 9.99616701423129e-17
"Rv2639c" 0.944773085266876 1.92825400942651 1.64931891448913 0.871321359114377 2.33102366455753 3.34650988205415 1.47297513356627 0.716535042150253 4.56589144302997e-10 9.5177553032564e-30 4.51239469879028e-27 5.33858498825574e-08 4.64483946956188e-55 1.20676534588897e-101 9.18615583818849e-22 6.92410548854515e-06
"Rv2640c" 1.14433834481892 2.91625716834766 1.91873452347252 -0.492496040216452 2.81352427245567 4.34587481906612 1.74413299056913 -0.415291098283102 7.32806748636594e-10 5.43715705081704e-50 1.46532888227808e-23 0.0130734956520714 3.14986766752556e-52 2.76580043651094e-113 1.40216293927764e-19 0.0360056457810211
"Rv2641" 1.03572951372988 2.44288552974096 0.182372639183282 0.800597586910593 3.94579081737443 5.93750354821875 1.85145691899967 1.82436007325687 1.176469645348e-08 9.13521985557123e-39 0.353261694712293 1.86955902482304e-05 6.37988298229594e-106 1.18772149280466e-236 4.2882886093814e-24 1.38946925363696e-23
"Rv2642" 1.33354807762827 1.26068670827338 0.638442472702558 0.760723794049383 3.35156000530714 4.90200557476251 1.60590650545297 1.07537196545606 1.37383611866747e-10 2.31315591369923e-08 0.00225143892654884 0.000590569487956429 6.02495646855938e-61 2.44663102884006e-132 1.21593247202316e-15 6.06994386326607e-07
"Rv2643" 1.36823155486487 1.72780190653239 1.70462980105434 0.887637150933568 2.77990891279952 4.79896036605238 2.23797839796504 1.09184268231499 1.04137986348768e-14 1.52406078933212e-19 6.88129920995305e-22 1.37435622639939e-06 7.16063884026114e-56 5.70934667677003e-159 6.48553295233387e-37 2.41271450248553e-09
"Rv2644c" -0.0398513099101674 1.08683185784495 0.749151991521405 -0.287275692338823 0.347557208513737 1.79596570056684 1.19002981351652 -0.433840878936143 0.787951045654014 1.28281003160347e-08 2.4083126908329e-07 0.0815025793483402 0.0218350597757047 9.25538152300235e-25 3.78521130841082e-17 0.00925425420249051
"Rv2645" 1.1898059473751 1.5549030766294 -0.313050982657497 0.26986496348725 1.23669631374519 1.61726398720945 0.886711389052721 0.590719406936667 3.24838730761123e-07 6.29064063695442e-10 0.180597118356237 0.287031119592822 2.700078422356e-07 7.85279852703521e-10 9.32702668971903e-05 0.0172187285542437
"Rv2646" 0.923094081261091 1.34168797518112 0.081046208097125 0.559115537175146 0.867192057153571 1.15695146817096 0.907921874730802 0.351820078412443 2.04930642002215e-06 2.123311198319e-10 0.687229053692833 0.00609633583630717 1.3873023553287e-05 2.84348340590146e-07 1.94414447013953e-06 0.0933265400041645
"Rv2647" 0.966346542112006 1.39790107727833 0.686342857718799 0.656489499864681 0.597749595328134 1.27013670824583 1.03313505106701 0.684875606965403 2.710874675691e-08 7.6212861568029e-12 4.06430481642854e-05 0.000644152121479346 0.00117798354345864 9.30013907833975e-09 2.88232802979226e-10 0.000384090675108853
"Rv2650c" -0.178346626879866 1.50688272511314 1.19650457640961 0.781325641194848 -0.110193274083683 0.770699464311066 0.184273311494794 0.96784666182246 0.516864504663081 4.66519595244927e-08 1.30849175840059e-05 0.00428865774367204 0.700709902771059 0.0070183844840517 0.52165422706637 0.000381615447955359
"Rv2651c" 0.96475302310956 4.09342664648939 2.36692561892215 2.31265046123049 1.50098749029856 3.05993529243376 1.11557605249449 2.3301631818308 5.33758368857049e-06 5.62438126554214e-80 2.03090951068667e-28 1.73363037450138e-27 1.86777855915469e-12 3.19443888153962e-45 2.72905303266564e-07 8.99875953145999e-28
"Rv2652c" 0.102746793322571 0.104204580172658 0.0566997375591532 0.466260220742179 0.0300563768282057 0.0803589704080412 -0.386614812701802 0.488804778353576 0.591311045469871 0.675363893055561 0.78047308502056 0.0188192750255349 0.890388677491905 0.762699584848652 0.0617707226774063 0.0121043093377
"Rv2653c" 0.761019640434903 0.038087389836553 0.578833014932661 1.1347715939383 0.812114734257436 0.71312446649294 0.280350957605136 1.02148851011611 0.0171480606805248 0.942651963331836 0.0880463073906819 0.000370768601398898 0.0190975336559853 0.145668295436764 0.434493904656479 0.00275436076948052
"Rv2655c" 1.30927115505602 1.15016455573628 1.78244463756311 0.599935554285407 1.69579249746284 1.11315815596827 1.38782540121615 0.552232666728818 3.3309306565297e-14 8.2229265226156e-10 5.45982953236489e-25 0.000988751908748976 3.32509808475416e-22 1.55721742952778e-08 1.89888964022377e-15 0.00255589317068863
"Rv2656c" 0.378906389434337 -0.0576205948385586 0.16091205981979 -0.964013273067188 -0.312391851813503 -0.754727532077726 -0.847566019504738 -1.51813616060489 0.0229474713726286 0.767333599205972 0.343112050704943 2.15898502800826e-08 0.0696724978376776 0.000194809675779983 6.26781278309799e-07 5.77773529681452e-18
"Rv2657c" 2.59334768566736 2.95653439837754 2.84659623946525 2.26680565295555 2.8387010050304 3.20613173794786 2.83340298383707 2.47365053236285 2.2130632899787e-70 2.75972149034629e-83 1.15377096646815e-93 1.22761594791086e-55 3.9481491623251e-83 1.05947320332601e-92 1.6827617058967e-90 3.01584459419437e-65
"Rv2658c" 2.26579045191117 2.64816280401002 1.98875518523022 1.07141078681536 3.09868654583011 3.57688896630831 1.61111061974565 0.972249164400791 8.51070526882474e-30 2.94196504897725e-34 2.14838124757724e-22 6.62197596101515e-07 5.16119303427407e-54 3.48899744216097e-62 5.05344877846978e-15 1.2176544367977e-05
"Rv2659c" 1.6601098575685 2.17493553228515 2.2499159795939 1.15347553911147 2.34887917518395 2.55531701483436 1.57019743424442 0.779428157810404 3.33541483925456e-21 2.3537904468141e-31 5.02373134734985e-37 7.44508801895307e-10 3.72042742524744e-40 1.08296613175544e-41 3.87234946980465e-18 4.77495703460206e-05
"Rv2660c" 4.41466790185994 4.41068138988875 3.55426758763658 5.51198929820564 5.22692232479244 6.27315700306696 4.76889676799309 5.13086529131238 1.09834609563936e-54 1.60662514611655e-53 8.39983647098398e-38 1.03280119242675e-83 5.23243756792398e-77 3.53682837316558e-107 6.55808883746844e-65 1.0546894878318e-72
"Rv2661c" 4.07164151012689 3.49185141181699 2.56069475651213 4.46215082138236 4.8936800096111 5.76206782881235 4.39077823476986 3.8026072100969 2.44413788494707e-80 2.86269200855762e-53 1.68311882981486e-35 5.07789937804424e-90 1.5094478216276e-117 4.87686056703676e-148 4.58803345069616e-101 1.12751081379659e-66
"Rv2662" 2.17200136390889 1.63985691466048 1.76484456994612 2.9191343239559 3.12121050712178 3.05279582496687 2.80244534677385 2.17439503396155 9.51055197924945e-31 2.92606099038952e-13 1.13020900639695e-19 8.62994633527913e-52 1.18225082625615e-60 7.15075747446448e-49 1.08130451088376e-49 7.43786306339683e-29
"Rv2663" 2.24843615895783 2.11002150562325 1.79003164572534 2.24887640211203 3.28823282950785 2.85250762759341 2.8926316779138 2.19484689033017 6.01870834029305e-39 3.342594821941e-29 4.38240779717201e-24 2.00935982682931e-38 6.14217490858659e-80 2.63655277327295e-51 4.1771926778133e-62 7.68581842286956e-36
"Rv2664" 2.36051822351406 2.07035092477471 1.67928141091409 1.56656366443978 3.20497622658309 2.24313685524591 2.59092891028736 1.45149582653616 8.55102698495533e-41 1.2544674523967e-28 4.10860264781907e-22 1.39972248121616e-18 1.77491919318954e-69 1.95770596480927e-32 2.95092875278732e-51 1.159803598115e-15
"Rv2665" 0.336048678862416 1.10806671122316 1.07401994906015 0.325972141259991 0.180072045406703 1.26339478722252 1.16847286849639 0.0485892978622113 0.00467768771845132 1.76986814425512e-20 5.03828762891284e-20 0.00657776767519981 0.133024125270042 1.21453093245197e-25 1.87107884111977e-23 0.701313027553772
"Rv2667" 0.30726726034677 0.573662470963537 0.795688925159338 0.110992979472373 0.675363976770554 0.631085157513958 0.803498255589415 0.29003025634928 0.098441202459578 0.0338481048367172 2.23536183609045e-05 0.61305826662054 0.000491814512069957 0.0467482140568771 3.7453541580098e-05 0.179571951417264
"Rv2668" 0.056934899522215 -0.16805009165823 0.180022110353263 -0.0739586150874446 0.103605426500186 0.219219628462172 0.408158151034339 -0.173437444851989 0.705381947589761 0.482495676102065 0.260378351114207 0.672593834989779 0.529664172032007 0.358625326248367 0.0112148150526996 0.320294552481659
"Rv2669" -0.723574033795522 -0.111313724574359 0.153904222364449 -0.566416939787206 -1.3776971924846 -0.0488235047426704 -0.935429170157729 -0.389128617706365 0.000457049297882084 0.705020368286573 0.498444962654512 0.0160668028817808 3.63514069227202e-09 0.879968275656842 0.000223335648582468 0.0923857879874526
"Rv2670c" -0.761279941221406 -0.317458514861778 -0.332729974665508 -0.706924026506176 -0.419303843989457 -0.330044647029063 -1.06976392173198 -0.537096372342993 1.38676937200364e-09 0.114068933165214 0.0114973235094505 3.38095628146363e-06 0.00204306367324367 0.146649696584732 9.87299021095908e-13 0.000295983952763907
"Rv2671" -1.43857824450758 -1.03187709946613 -1.05900449817037 -1.78287915371016 -1.74214505908241 -1.01414099252109 -1.84853119494667 -2.1797145112351 2.85616631766657e-23 1.78483581789212e-06 6.28579514977942e-12 2.61963754998677e-22 4.63655860448954e-27 5.84313289093792e-05 5.14856978836459e-26 1.87641046372354e-27
"Rv2672" 0.0384384708576641 -0.806338975178033 -0.65532443995693 -0.074356462402396 0.0527642227438496 -0.323881390911575 -0.125795787891803 0.00854202808223195 0.737536415047275 2.00387335355483e-09 1.08406588532052e-08 0.541621826338122 0.650741232131518 0.0195771177697167 0.283200542789836 0.946181813925897
"Rv2673" 0.0832298074712033 -0.767512691214914 -0.590827995976662 0.442600435042373 -0.252057461160905 -0.841368669408027 -0.557851829570214 0.138616877755613 0.463768451277439 6.40044498144588e-07 2.97133719383196e-07 0.000163110948511163 0.0376840362352411 1.96520030222602e-06 1.78515109513299e-06 0.259183672144493
"Rv2674" -0.0944423208258068 -0.0907029648724161 0.00186850191932498 0.888809550704477 -0.00155051446670538 0.0559278080079769 0.0665331871310574 0.653322903974625 0.431419823888809 0.530175192867371 0.988467612749156 9.12682018320532e-14 0.990372231980291 0.711317653285504 0.602120610083313 5.93540278779987e-08
"Rv2675c" -0.0771643748532631 0.687800265090772 0.947886745262559 0.326121163234836 0.16799267168901 0.956136439537701 1.00369866596161 0.122985995733739 0.64280887895489 4.71625841999751e-05 5.73836339174485e-09 0.0517016434502636 0.313501864747378 1.70139158944182e-08 6.79300246715723e-10 0.476592110528967
"Rv2676c" -0.579104544650426 0.206649377337158 0.802427909081917 -0.39305223319947 -0.451854221743233 0.361409954305012 0.997185017753868 -0.412999017909222 5.47298752623441e-06 0.151440929927507 4.43958204855506e-10 0.00324702641485185 0.00049933443629903 0.0131138203760241 6.55450280665456e-15 0.00203189174945196
"Rv2677c" -1.51118927611464 0.0088849353916253 -0.45453130904913 -1.97041951671718 -1.57950723844639 -0.26117875765145 -0.848722216739918 -2.24388318733353 3.5145439397068e-11 0.972679079317698 0.0536860866944919 4.02715966537309e-17 9.52993711205771e-12 0.289481859889322 0.000304704419004985 2.31168032447443e-21
"Rv2678c" -1.18186305270431 0.065108333965305 -0.461792903837062 -1.88289041592374 -1.28606215204819 -0.284569556102058 -0.683274531705767 -1.93022536826082 3.16150116190525e-15 0.697920638620732 0.00264527863241582 5.40704653143432e-34 2.30417622528742e-17 0.0847551165315086 8.33023960896419e-06 2.71249025759415e-35
"Rv2679" -0.800146614302247 -0.994377214482336 -1.23995166290998 -1.4009748005329 -1.22654425478788 -1.17708257218471 -1.12120669438032 -1.06483511211525 7.52809475343501e-07 3.36990087520037e-07 1.11279230991288e-13 1.48988444896695e-16 1.49993319929517e-13 6.59089769487652e-08 2.01022987863669e-11 3.18912106644271e-10
